,personNr1,personNr2,connection
0,19651202-8059,19681112-3322,partner of
0,19250101-4110,19290322-1474,partner of
0,19611107-4714,19640609-6398,partner of
0,19250101-9536,19280830-1839,partner of
0,19560215-5901,19601031-5265,partner of
0,19581006-9169,19610125-5573,partner of
0,19670502-0672,20020428-7792,partner of
0,19670502-0672,19990318-5261,partner of
0,19670502-0672,19960809-8040,partner of
0,19990318-5261,19960809-8040,partner of
0,19370129-5206,19381027-6932,partner of
0,19841117-1002,19890315-7845,partner of
0,19530902-8262,19580611-7188,partner of
0,19700617-7115,19720405-8754,partner of
0,19770412-3153,19770412-2278,partner of
0,20030101-8861,20031127-4413,partner of
0,20030101-6740,20040928-1765,partner of
0,19250101-0709,19321231-1364,partner of
0,19360916-2363,19380225-2310,partner of
0,19740312-1182,19760707-0307,partner of
0,20020101-1437,19430120-5186,child of
1,19430120-5186,20020101-1437,parent of
2,20020101-1437,19501231-7961,child of
3,19501231-7961,20020101-1437,parent of
0,19430120-5186,19501231-7961,partner of
0,20020101-1437,20031231-5552,partner of
0,20020101-1437,20000414-9268,partner of
0,20020101-1437,20011026-4250,partner of
0,20020101-1437,19940102-2140,partner of
0,20031231-5552,20000414-9268,partner of
0,20031231-5552,20011026-4250,partner of
0,20031231-5552,19940102-2140,partner of
0,20000414-9268,20011026-4250,partner of
0,20000414-9268,19940102-2140,partner of
0,20011026-4250,19940102-2140,partner of
0,19830123-9369,19880206-1687,partner of
0,19380201-1800,19391226-6711,partner of
0,19990508-0313,19970604-9841,partner of
0,19990508-0313,19950705-1906,partner of
0,19970604-9841,19950705-1906,partner of
0,19540823-4850,19550918-5150,partner of
0,20021027-9637,19830620-2543,child of
1,19830620-2543,20021027-9637,parent of
0,19670928-0923,19720808-2546,partner of
0,20030101-2594,20040625-4281,partner of
0,19340908-2244,19391219-0073,partner of
0,19980626-6950,19960610-7697,partner of
0,19470420-8498,19481029-3333,partner of
0,19970212-9352,20010421-3792,partner of
0,19600826-5274,19640314-9451,partner of
0,19591109-4618,19640624-9599,partner of
0,19980510-1779,19960528-1999,partner of
0,19500514-0168,19570313-0560,partner of
0,19900923-2335,19900923-6744,partner of
0,19411024-6846,19430712-6350,partner of
0,19710217-7088,19761209-6238,partner of
0,19660222-9023,19731231-5072,partner of
0,19250101-4711,19311221-7761,partner of
0,19990926-3967,19970510-9986,partner of
0,19990926-3967,19950122-2179,partner of
0,19970510-9986,19950122-2179,partner of
0,20030101-5634,20060123-1161,partner of
0,19410506-8152,19460424-5099,partner of
0,19381121-1776,19400908-7743,partner of
0,19490625-7861,19530817-7366,partner of
0,19720620-3316,19750626-5588,partner of
0,19381010-2180,19420820-3896,partner of
0,19751007-5119,19751007-3401,partner of
0,19720929-9944,19750607-6491,partner of
0,19690117-6976,19691101-5278,partner of
0,19340723-4435,19390304-8752,partner of
0,20030101-7037,20101231-6967,partner of
0,19820519-9303,19891231-9612,partner of
0,19250101-2430,19280826-5606,partner of
0,20030701-5931,19420127-1276,child of
1,19420127-1276,20030701-5931,parent of
0,19420913-2938,20030701-5931,partner of
0,20030701-5931,19980523-6616,partner of
0,20030701-5931,19960825-6361,partner of
0,19980523-6616,19960825-6361,partner of
0,19990330-0881,19960407-9743,partner of
0,20031016-9769,19860914-8295,child of
1,19860914-8295,20031016-9769,parent of
0,19250101-3274,19270803-0770,partner of
0,19330727-6214,19340420-0081,partner of
0,20021204-7309,19700910-9734,child of
1,19700910-9734,20021204-7309,parent of
0,19560626-5533,19590224-5179,partner of
0,19660508-5839,19730820-2482,partner of
0,19781125-2408,19810114-7035,partner of
0,19250101-7183,19280220-7623,partner of
0,19301026-7389,19341213-6956,partner of
0,19980712-5872,19961116-8620,partner of
0,19470307-9628,19490911-2543,partner of
0,19990822-4412,19970327-0492,partner of
0,19990822-4412,19950130-6173,partner of
0,19970327-0492,19950130-6173,partner of
0,19310605-4738,19361010-1599,partner of
0,19981128-0937,19960310-5105,partner of
0,19620925-3277,19671128-8562,partner of
0,19610612-3543,19621019-0788,partner of
0,19560425-7834,19560425-6253,partner of
0,19390503-0033,19410902-0644,partner of
0,19650209-7085,19721231-7127,partner of
0,19490105-9350,19551012-8012,partner of
0,19810623-2248,19820709-4081,partner of
0,19860518-6788,19930312-5824,partner of
0,19941112-1603,19980124-8805,partner of
0,19680506-7994,19710912-5322,partner of
0,19711224-7252,19760709-5455,partner of
0,19630611-8521,19690112-4227,partner of
0,19600327-7501,19660111-6421,partner of
0,19510711-2516,19550515-6295,partner of
0,19550819-2392,19571024-9361,partner of
0,20030101-8338,20070524-2847,partner of
0,19991127-3202,20020118-2897,partner of
0,19770709-3895,19841231-0744,partner of
0,19990223-8224,19970129-2668,partner of
0,19560315-7679,19630529-1800,partner of
0,19971107-7845,19971107-3411,partner of
0,19300214-5241,19371231-4836,partner of
0,19830613-4775,19860722-3175,partner of
0,19980419-7646,19960721-1601,partner of
0,19720215-4072,19980925-0216,partner of
0,19720215-4072,19960904-5785,partner of
0,19720215-4072,19951231-9781,partner of
0,19980925-0216,19960904-5785,partner of
0,19980925-0216,19951231-9781,partner of
0,19960904-5785,19951231-9781,partner of
0,19690712-5465,19710204-1440,partner of
0,19991110-6107,19970310-5400,partner of
0,19991110-6107,19940324-5846,partner of
0,19970310-5400,19940324-5846,partner of
0,19530503-9452,19530505-4087,partner of
0,19490616-4518,19560502-3425,partner of
0,19540127-5999,19611231-5886,partner of
0,20030101-6171,20090310-6803,partner of
0,20030101-8624,20050818-7884,partner of
0,19960512-2739,19990420-6100,partner of
0,19890623-4492,19920706-4855,partner of
0,19530226-4048,19540905-5656,partner of
0,19550815-9223,19590403-1556,partner of
0,19760617-2522,19820827-7245,partner of
0,20030101-8427,20060507-8420,partner of
0,19570205-3364,19570205-5680,partner of
0,19651129-9668,19680917-1623,partner of
0,19280603-1635,19351231-9383,partner of
0,19540112-3345,19570818-0840,partner of
0,19790901-3150,19790901-7333,partner of
0,19940723-3613,19980323-8182,partner of
0,19900112-5473,19930626-5993,partner of
0,19610210-3992,19660714-7236,partner of
0,19590821-5666,19630104-6364,partner of
0,19820320-2309,19880803-4559,partner of
0,19490115-0893,19541204-1101,partner of
0,19800713-3961,19810527-5069,partner of
0,19980601-3989,19960502-5052,partner of
0,19490628-9229,19981204-9597,partner of
0,19490628-9229,19960730-7588,partner of
0,19981204-9597,19960730-7588,partner of
0,19601008-4992,19620328-8943,partner of
0,19350215-0104,19360910-2499,partner of
0,20030101-2721,20070715-9100,partner of
0,19980823-2704,19961005-8455,partner of
0,19571231-7589,19601120-7372,partner of
0,19620402-1405,19650606-8443,partner of
0,19680113-7824,19690305-0448,partner of
0,19490912-9341,19540919-4185,partner of
0,19860907-6113,19920811-2259,partner of
0,19981017-5428,19970330-0349,partner of
0,19591128-1407,19620520-1984,partner of
0,19980808-0304,20011211-1759,partner of
0,19580510-4970,19590223-5212,partner of
0,19720729-5877,19720729-3194,partner of
0,19791117-4591,19830812-0784,partner of
0,19980311-3248,19960405-4627,partner of
0,19550414-3369,19621231-3512,partner of
0,19510710-7598,19520620-7252,partner of
0,19990330-5905,19960725-9676,partner of
0,19310916-4042,19370604-8871,partner of
0,19730330-7908,19741021-3325,partner of
0,19800113-0441,19850927-9035,partner of
0,19840721-8998,19851231-6144,partner of
0,19610421-2978,19661110-2820,partner of
0,19530704-8129,19560106-8622,partner of
0,19990108-1321,20040316-5349,partner of
0,19871209-7073,19930905-6737,partner of
0,19851021-0714,19900823-8378,partner of
0,20030101-7306,20060711-5753,partner of
0,19421103-7421,19480119-5128,partner of
0,19770718-6495,19771106-7584,partner of
0,19980714-1492,19960928-3564,partner of
0,19500209-3084,19510826-1654,partner of
0,20030101-3782,20070425-2201,partner of
0,19250101-1176,19290904-8242,partner of
0,19991018-0996,20021226-0483,partner of
0,19330513-1270,19370206-2576,partner of
0,19730217-3050,19751215-4367,partner of
0,19250101-0313,19311016-4784,partner of
0,19740715-1717,19740715-7561,partner of
0,19990318-0249,19970210-3345,partner of
0,19650825-7495,19671121-8588,partner of
0,19290528-6836,19300520-8326,partner of
0,19621011-0817,19640919-0027,partner of
0,19981028-3787,20000228-3623,partner of
0,19660524-8363,19660524-5713,partner of
0,19890129-6670,19920125-3872,partner of
0,19330609-2252,19370911-8448,partner of
0,20030101-4559,20030101-6569,partner of
0,20030408-7338,19510119-0505,child of
1,19510119-0505,20030408-7338,parent of
2,20030408-7338,19580405-5187,child of
3,19580405-5187,20030408-7338,parent of
0,19510119-0505,19580405-5187,partner of
0,19750724-1418,19771202-0039,partner of
0,19540704-5287,19560831-7884,partner of
0,19701021-4144,19740124-4972,partner of
0,19250101-7714,19280501-1891,partner of
0,19980831-2412,19980831-0108,partner of
0,19980908-8541,19971231-2404,partner of
0,19980908-8541,19940811-6046,partner of
0,19971231-2404,19940811-6046,partner of
0,19920413-8365,19970807-8625,partner of
0,19841226-9663,19870728-6588,partner of
0,20010304-8026,20051009-3333,partner of
0,19611026-7314,19650315-8376,partner of
0,19981208-2825,19960706-0389,partner of
0,19960329-0595,20020223-4832,partner of
0,20020512-2118,19430418-4437,child of
1,20030731-6535,19430418-4437,child of
2,19430418-4437,20020512-2118,parent of
3,19430418-4437,20030731-6535,parent of
4,20020512-2118,19430418-2600,child of
5,20030731-6535,19430418-2600,child of
6,19430418-2600,20020512-2118,parent of
7,19430418-2600,20030731-6535,parent of
8,20020512-2118,20030731-6535,siblings
0,19430418-4437,19430418-2600,partner of
0,19620818-4424,19650805-4133,partner of
0,19581127-5700,19610426-5453,partner of
0,19701225-1827,19761211-7089,partner of
0,20030101-4882,20060420-7262,partner of
0,19981124-0876,19961106-0088,partner of
0,19530929-4301,19960224-5606,partner of
0,19831117-8683,19870522-1055,partner of
0,19490617-8002,19510518-3902,partner of
0,19510728-1865,19570512-1984,partner of
0,20030101-7250,20060314-2136,partner of
0,19560725-3845,19631231-8709,partner of
0,19790702-9608,19860226-8733,partner of
0,19690313-4441,19761231-1947,partner of
0,19750128-4775,19761015-3522,partner of
0,19531013-4631,19571123-5301,partner of
0,19730619-0297,19780201-5821,partner of
0,19470915-5099,19510923-7329,partner of
0,19331230-3849,19341010-8253,partner of
0,19560924-9486,19620203-0028,partner of
0,19760630-0308,19810312-4111,partner of
0,19670713-9580,19710810-9442,partner of
0,19481208-6538,19540718-0723,partner of
0,19980918-1413,19961101-9692,partner of
0,19860126-7236,19860126-0500,partner of
0,19910205-7508,19970301-4230,partner of
0,19760722-9120,19830630-6936,partner of
0,19780801-5156,19810314-3533,partner of
0,19830304-0280,19870906-9256,partner of
0,20030101-1270,20070621-2775,partner of
0,19901127-4053,19970629-2873,partner of
0,19370212-8679,19970502-5337,partner of
0,19920110-1575,19950615-2374,partner of
0,19250101-6784,19270319-6084,partner of
0,19610607-7283,19650429-7999,partner of
0,19331027-1487,19380930-7488,partner of
0,19840719-2123,19850408-1115,partner of
0,19890616-8831,19961231-5651,partner of
0,19370213-3604,19370213-6330,partner of
0,19470411-9424,19520814-9301,partner of
0,19550912-4394,19600310-3398,partner of
0,19410905-5334,19450410-5920,partner of
0,19740517-2148,19800205-0892,partner of
0,19821001-4440,19860624-7917,partner of
0,19630625-9911,19640508-1202,partner of
0,19980813-9653,19961113-4140,partner of
0,19820416-8769,19951017-6715,partner of
0,19551204-9437,19590529-1929,partner of
0,19800714-4379,19831208-3928,partner of
0,20030101-0634,20081203-5756,partner of
0,19250630-7001,19300827-8190,partner of
0,19820127-6009,19860623-4735,partner of
0,19891003-5628,19911016-7234,partner of
0,19880325-0065,19880526-8000,partner of
0,19290414-6887,19340426-6535,partner of
0,20030101-7102,20100530-5815,partner of
0,19531020-9172,19590921-0417,partner of
0,19681017-3398,19730830-6064,partner of
0,19921026-4163,19990219-3766,partner of
0,19290403-8405,19350325-8797,partner of
0,19840531-0683,19911231-3938,partner of
0,19850823-9267,19850829-9982,partner of
0,19600426-2460,19620828-4469,partner of
0,19840618-9133,19870410-7718,partner of
0,19630511-1602,19660718-5218,partner of
0,19980217-6467,19961125-3555,partner of
0,20030420-7489,19520312-0813,child of
1,19520312-0813,20030420-7489,parent of
2,20030420-7489,19580412-6909,child of
3,19580412-6909,20030420-7489,parent of
0,19520312-0813,19580412-6909,partner of
0,20030420-7489,19931119-5094,partner of
0,19440707-0785,19440707-5551,partner of
0,19570527-0816,19600920-5403,partner of
0,19501029-1945,19520806-9365,partner of
0,19751221-7201,19791006-1566,partner of
0,19990418-3053,19960608-9228,partner of
0,19990418-3053,19941014-6355,partner of
0,19960608-9228,19941014-6355,partner of
0,20030101-3986,20070517-4324,partner of
0,19891130-7068,19960407-6075,partner of
0,20020228-9145,20070706-6770,partner of
0,19320112-9478,19980731-7538,partner of
0,19520421-9763,19560319-1865,partner of
0,19750720-8386,19770215-8816,partner of
0,19890708-3309,19890708-8394,partner of
0,19420728-2320,19451017-7920,partner of
0,19980411-6241,19960503-5150,partner of
0,19500304-7985,19561007-6603,partner of
0,19530709-4227,19571013-5513,partner of
0,19430705-8759,19471222-1313,partner of
0,19820420-1917,19870922-3391,partner of
0,19870420-0171,19880521-9974,partner of
0,19931118-5181,20000727-5720,partner of
0,19321017-7632,19361126-9159,partner of
0,19990519-3214,19971126-3707,partner of
0,19990519-3214,19941009-1896,partner of
0,19971126-3707,19941009-1896,partner of
0,19660907-5248,19681026-9421,partner of
0,19250101-2443,19290319-4500,partner of
0,20030101-8662,20030621-3517,partner of
0,20030101-4919,20050601-5881,partner of
0,19631007-5647,19670308-3640,partner of
0,19820103-6791,19820816-0932,partner of
0,19800301-1531,19930101-2839,partner of
0,19300818-8451,19320819-1095,partner of
0,19990330-9239,19961216-3402,partner of
0,19990204-2389,19960101-5443,partner of
0,19920816-3993,19980106-5384,partner of
0,19450210-5806,19460820-3800,partner of
0,20030101-3388,20070718-4879,partner of
0,19510514-1465,19550218-3343,partner of
0,19461228-2489,19461228-1955,partner of
0,19720102-5819,19780601-6233,partner of
0,19901208-2750,19960222-6362,partner of
0,19880821-5657,19901027-9983,partner of
0,19250101-7345,19301013-8612,partner of
0,19990330-4454,19960721-6233,partner of
0,19451231-6904,19520418-7857,partner of
0,19590412-9163,19661231-7982,partner of
0,20030101-0971,20030101-8767,partner of
0,19460201-0563,19521205-4174,partner of
0,19470513-0025,19521002-2256,partner of
0,19820605-5085,19890925-2934,partner of
0,19531102-1290,19600114-2694,partner of
0,19901003-7994,19960408-6410,partner of
0,19780517-3502,19790513-2843,partner of
0,19850403-7741,19900308-9016,partner of
0,19900308-9016,20001218-7742,partner of
0,19460610-6235,19510511-9260,partner of
0,19690520-1375,19700516-1112,partner of
0,20020519-4608,19641018-9878,child of
1,19641018-9878,20020519-4608,parent of
2,20020519-4608,19650219-8186,child of
3,19650219-8186,20020519-4608,parent of
0,19641018-9878,19650219-8186,partner of
0,19570827-0527,19620919-1335,partner of
0,19710419-6914,19740922-2076,partner of
0,19761124-6713,19831202-0532,partner of
0,19680922-6579,19710305-0720,partner of
0,19750302-3966,19811015-8750,partner of
0,19410805-8612,19410805-2881,partner of
0,19640326-1184,19640326-3926,partner of
0,20020101-2489,19440701-3782,child of
1,19440701-3782,20020101-2489,parent of
0,19700507-4766,19750212-8242,partner of
0,19550918-3861,19581001-7486,partner of
0,19870630-9754,19870630-7459,partner of
0,19591016-0159,19651112-6277,partner of
0,20030101-4531,20040326-1347,partner of
0,19431107-8015,19490611-5882,partner of
0,19800922-7548,19930101-9524,partner of
0,19250101-6788,19280829-4505,partner of
0,19510411-6337,19541004-2002,partner of
0,19560719-1595,19561017-3469,partner of
0,19910322-8899,19960710-1106,partner of
0,19760502-5344,19780907-2274,partner of
0,19980728-4766,20000330-7862,partner of
0,19360410-8714,19390207-6340,partner of
0,19980910-5397,19970111-9259,partner of
0,19700623-3859,19760404-9529,partner of
0,19370402-4992,19381128-1066,partner of
0,19491108-6952,19541106-5232,partner of
0,19980513-3950,19960610-5228,partner of
