,personNr1,personNr2,connection
0,20021222-6724,19430806-0053,child of
1,19430806-0053,20021222-6724,parent of
0,20021222-6724,19940210-8707,partner of
0,19950331-6088,19961003-9980,partner of
0,20020101-9787,19740521-3392,child of
1,19740521-3392,20020101-9787,parent of
2,20020101-9787,19740526-7425,child of
3,19740526-7425,20020101-9787,parent of
0,19740521-3392,19740526-7425,partner of
0,19750803-6475,19821231-0248,partner of
0,19770301-2116,19790910-7671,partner of
0,19510704-8681,19540625-4163,partner of
0,19470424-6013,19490827-7767,partner of
0,19830116-5709,19850402-2129,partner of
0,19880814-5857,19910312-0628,partner of
0,19980607-9775,19960101-5087,partner of
0,19580506-1479,19620310-4216,partner of
0,19280811-9490,19330212-3664,partner of
0,19650520-4307,19660524-4505,partner of
0,19970920-6214,20001030-9277,partner of
0,19560306-0201,19631231-0472,partner of
0,19670403-3979,19670816-0223,partner of
1,19980528-7597,19960901-3645,partner of
0,19391223-5770,19431002-9977,partner of
0,19370725-3519,19380131-7117,partner of
0,19730506-4874,19790304-2490,partner of
0,19980924-8588,19970124-1706,partner of
0,19610224-4723,19650418-7140,partner of
0,19940208-6351,19960109-0667,partner of
0,19250101-4115,19251226-7433,partner of
0,19410217-8247,19991231-1713,partner of
0,20031231-2887,20071208-8656,partner of
0,20031231-8279,20060622-5595,partner of
0,19760325-2322,19790905-3442,partner of
0,19600101-4513,19620418-4300,partner of
0,19351105-1917,19420822-8803,partner of
1,19980328-3909,19961109-2933,partner of
0,19990305-1065,19970204-1447,partner of
0,19820912-2632,19851117-5804,partner of
0,19660609-9207,19730421-1871,partner of
0,20031231-9900,20091009-7039,partner of
0,19980909-3211,19971231-0448,partner of
1,19980909-3211,19940812-2448,partner of
2,19971231-0448,19940812-2448,partner of
0,19570612-7870,19630220-8535,partner of
0,19250101-6346,19310827-1369,partner of
0,19940704-6924,19960610-5412,partner of
0,19410617-4823,19451018-4741,partner of
0,20031231-9946,20091019-0278,partner of
0,19600623-2568,19661224-8851,partner of
0,19430206-9100,19501231-3431,partner of
0,19321103-0670,19350324-4154,partner of
1,19991231-4518,19971231-0352,partner of
2,19991231-4518,19941211-5085,partner of
3,19971231-0352,19941211-5085,partner of
0,19870729-8900,19890116-8218,partner of
0,19991113-9118,20000508-2296,partner of
0,19361207-6461,19370814-1171,partner of
0,20031231-0725,20060903-7812,partner of
0,19630217-0987,19700525-5270,partner of
0,19500311-3754,19500311-3968,partner of
0,19250101-8112,19250101-3220,partner of
1,19980330-7387,19960620-6729,partner of
0,19650505-5899,19690516-0243,partner of
0,19391013-1116,19420702-8921,partner of
0,19460509-9025,19520710-9313,partner of
0,19350109-9168,19980102-1184,partner of
1,19350109-9168,19960922-9440,partner of
2,19980102-1184,19960922-9440,partner of
0,19600807-3048,19640521-5787,partner of
0,19250101-9217,19310203-3610,partner of
0,20020326-5953,19521223-1005,child of
1,19521223-1005,20020326-5953,parent of
0,20020326-5953,19960903-9055,partner of
0,19950917-4590,19980120-8916,partner of
0,19560620-4966,19591103-1308,partner of
1,20000101-5353,19960420-7875,partner of
0,19631125-4933,19690306-2503,partner of
0,19510710-4512,19570601-6859,partner of
0,19630408-9585,19700924-8051,partner of
0,20000117-6846,20000913-4450,partner of
0,19650304-8522,19680419-1345,partner of
0,19450131-7172,19451009-7020,partner of
0,19440409-0016,19440819-2715,partner of
0,19980716-6552,19970224-3127,partner of
0,19600928-7315,19630428-2818,partner of
0,19920710-8668,19971022-8199,partner of
0,19260723-7679,19301029-1679,partner of
0,20030731-0897,20060611-4846,partner of
0,19420314-0189,19430202-9719,partner of
0,19250101-3235,19280614-0384,partner of
0,19650203-3907,19700420-4504,partner of
0,19740407-0741,19770313-3982,partner of
0,19410130-9343,19480122-8631,partner of
0,20031231-0090,20060105-3062,partner of
0,19670428-9020,19700422-5477,partner of
0,19951206-0300,20000421-0097,partner of
0,19450908-7489,19510306-1543,partner of
0,19770503-9718,19841231-8027,partner of
0,19250101-6028,19300202-5188,partner of
0,19900506-7111,19920419-0887,partner of
0,19790831-5078,19790831-1235,partner of
0,19360602-0733,19420118-7854,partner of
0,19250101-1415,19280606-4367,partner of
0,19530116-1779,19601231-1166,partner of
0,19980620-0586,19961101-6877,partner of
1,19980620-0586,19950122-5223,partner of
2,19961101-6877,19950122-5223,partner of
0,19860906-5338,19871106-6836,partner of
0,19580816-3157,19651231-6684,partner of
0,19250101-7813,19260326-0038,partner of
0,19280130-3975,19301005-9357,partner of
0,19880111-3858,19930403-4142,partner of
1,19930403-4142,20031005-9474,partner of
0,19980101-7177,19960621-3831,partner of
0,19471205-5229,19510123-9534,partner of
0,19970630-4495,20010630-1471,partner of
0,20030418-4283,19720814-8890,child of
1,19720814-8890,20030418-4283,parent of
0,19610110-5177,19651223-6129,partner of
0,19581003-2181,19610202-7754,partner of
0,19491114-7884,19530824-5533,partner of
0,19891113-0061,19930910-3219,partner of
0,19560818-3344,19631231-3404,partner of
0,19300622-8361,19310409-4109,partner of
0,19550519-2929,19571123-8402,partner of
1,19981218-1855,19970209-7196,partner of
2,19981218-1855,19950803-3373,partner of
3,19970209-7196,19950803-3373,partner of
0,19981020-4313,19960915-5413,partner of
0,19440105-2484,19460117-0116,partner of
0,19730316-7250,19730316-8647,partner of
0,19800330-8375,19850902-7734,partner of
0,19470202-1577,19470924-3845,partner of
0,19570130-1008,19611125-1718,partner of
0,19250101-3360,19281022-3988,partner of
1,19990517-8591,19971002-4754,partner of
2,19990517-8591,19971002-6976,partner of
3,19971002-4754,19971002-6976,partner of
0,19320420-0520,19370423-0856,partner of
0,19980101-4080,19960918-0492,partner of
0,20000718-0909,19991231-0221,partner of
0,19610611-6657,19631216-3106,partner of
0,19510804-1428,19551011-6541,partner of
0,19250101-5329,19290607-8673,partner of
0,19700907-9978,19720826-0891,partner of
0,19460809-2077,19530318-8850,partner of
0,19480324-9230,19540811-4278,partner of
0,19860210-3496,19880127-0123,partner of
0,19631101-1879,19700307-3771,partner of
0,19941127-9726,19990725-0242,partner of
0,19250101-4672,19271026-3060,partner of
0,20031231-5162,20101231-7413,partner of
0,19340726-2130,19391103-0286,partner of
0,19810728-9762,19830412-1005,partner of
0,19310308-6940,19310330-1164,partner of
0,19671219-7134,19731201-3679,partner of
0,19711013-8968,19761006-2027,partner of
0,19571001-2236,19621125-0095,partner of
0,19960616-3674,19980325-5374,partner of
0,19960108-2527,20030323-5229,partner of
0,19730531-4600,19770323-9186,partner of
1,19980101-1629,19970330-8908,partner of
0,19520110-7987,19541128-1310,partner of
0,19671116-8169,19710403-9145,partner of
0,19871220-8149,19900731-5841,partner of
0,19981220-3927,19961205-2119,partner of
0,20030304-7794,19840621-2766,child of
1,19840621-2766,20030304-7794,parent of
0,19250101-8905,19280821-0429,partner of
1,19981107-6219,19970623-2982,partner of
2,19981107-6219,19940323-0059,partner of
3,19970623-2982,19940323-0059,partner of
0,19790828-0603,19801209-7801,partner of
0,19640210-9933,19680329-9448,partner of
0,19761105-9391,19950710-3855,partner of
0,19930723-1276,19961025-9369,partner of
0,19371221-9662,19381007-7108,partner of
0,19661115-9947,19700527-5945,partner of
0,19610930-4773,19681208-2906,partner of
0,20031231-7890,20060827-7712,partner of
0,20030403-9075,19511231-1479,child of
1,19511231-1479,20030403-9075,parent of
0,20030403-9075,20010317-6074,partner of
0,19250101-8934,19281030-4542,partner of
0,19710811-6251,19720107-2980,partner of
0,20020608-5030,20040618-0771,partner of
0,19640816-5476,19701214-0285,partner of
0,19741128-2762,19750813-6131,partner of
0,19360109-5409,19970828-1301,partner of
1,19360109-5409,19941023-0308,partner of
2,19970828-1301,19941023-0308,partner of
0,19800821-4891,19870326-8725,partner of
0,19870910-6708,19910311-1867,partner of
0,19520320-2471,19570530-9087,partner of
0,19340801-6778,19381128-0026,partner of
0,19840314-2299,19850604-4670,partner of
0,19731208-9101,19750619-4902,partner of
0,19600407-4413,19620613-2150,partner of
0,19801208-8920,19840425-7122,partner of
0,19960313-4415,19940131-2241,partner of
1,19960313-4415,19940131-1108,partner of
2,19940131-2241,19940131-1108,partner of
0,19530521-7702,19570313-7631,partner of
0,19980509-7781,19960616-7129,partner of
0,19250101-1002,19300804-4147,partner of
1,19980731-1268,19960101-2020,partner of
0,19630929-7981,19640103-9458,partner of
0,19400716-0663,19460209-7747,partner of
0,20031231-3787,20060531-0535,partner of
0,19960724-0604,20030719-1543,partner of
0,19551204-6966,19551204-3645,partner of
0,19980531-8538,19961009-0855,partner of
0,19760810-0130,19800516-0027,partner of
0,19600110-6787,19620804-2738,partner of
0,19801001-9571,19870108-1073,partner of
0,19970730-8921,20000716-2159,partner of
0,19330617-5757,19381204-2864,partner of
0,19780527-0215,19820507-2409,partner of
0,19461209-9712,19531231-4499,partner of
1,19990126-1601,19970511-0685,partner of
2,19990126-1601,19940901-5367,partner of
3,19970511-0685,19940901-5367,partner of
0,19590717-7021,19601122-3757,partner of
0,19590828-3567,19620206-7733,partner of
0,19291220-8705,19311202-4312,partner of
1,19980413-1333,19971125-0732,partner of
2,19980413-1333,19940324-0730,partner of
3,19971125-0732,19940324-0730,partner of
0,20031231-6447,20061206-4869,partner of
0,19821114-7460,19831201-5066,partner of
0,19870626-8181,19910420-8370,partner of
0,19480621-9131,19520314-8631,partner of
1,19990223-7667,19961002-9531,partner of
0,19570523-1077,19641231-1583,partner of
0,19881215-6021,19940814-3121,partner of
0,19571201-2967,19630509-1145,partner of
0,19940819-2794,19980705-8822,partner of
0,19250101-7250,19321231-5492,partner of
0,19890405-4629,19960204-2281,partner of
0,19250101-5813,19290421-2203,partner of
0,19990330-7323,19960815-8829,partner of
0,19470921-3111,19541231-6773,partner of
0,19990615-5729,19971123-4907,partner of
1,19990615-5729,19940304-7933,partner of
2,19971123-4907,19940304-7933,partner of
0,19851212-0625,19880426-6985,partner of
0,19731105-8327,19791128-4079,partner of
0,20020803-3794,19430809-1619,child of
1,19430809-1619,20020803-3794,parent of
0,19910613-2817,19951115-0506,partner of
0,19301002-7691,19341028-0543,partner of
1,19990330-6034,19960608-5089,partner of
0,19491217-3531,19540309-1179,partner of
0,19620305-6212,19631111-4496,partner of
1,19980718-9584,19960505-3047,partner of
0,19590627-1601,19610507-1637,partner of
0,19700708-6660,19740809-7822,partner of
0,19250101-8487,19290901-8481,partner of
1,19960620-7841,19951230-3323,partner of
0,19680814-1784,19751231-4042,partner of
0,19930623-7353,19990102-4596,partner of
0,19560614-2849,19590214-0813,partner of
0,19570715-7071,19641231-2880,partner of
0,20020208-6016,20090203-9914,partner of
0,19770324-4048,19790120-9247,partner of
0,19980827-8607,20030311-7730,partner of
0,19570322-0497,19590610-2162,partner of
0,19601008-8957,19651214-6367,partner of
0,19941027-9467,20001008-6362,partner of
0,19400509-6812,19420317-3255,partner of
0,19380922-0635,19410327-7958,partner of
0,19521202-3238,19580922-2535,partner of
0,19840605-7141,19901002-6257,partner of
0,19490302-3185,19531116-0202,partner of
0,19780828-6905,19790506-3459,partner of
0,19730205-4272,19801231-5339,partner of
0,19840530-7291,19950904-8342,partner of
0,19681021-2890,19980101-8172,partner of
1,19681021-2890,19960725-5400,partner of
2,19980101-8172,19960725-5400,partner of
0,19610412-4759,19621231-7146,partner of
0,19690421-0727,19710322-4751,partner of
0,19340527-1446,19411228-3559,partner of
0,19781225-2658,19821208-6636,partner of
0,19250101-3151,19320221-3548,partner of
0,19831004-1019,19870302-4394,partner of
0,19321026-4226,19330511-2772,partner of
0,19611005-9394,19650216-6455,partner of
0,19600611-8896,19630127-8334,partner of
0,19740803-7390,19780905-8674,partner of
0,19401122-2691,19440308-7882,partner of
0,19460521-1505,19531215-4409,partner of
0,19250101-4334,19270715-2595,partner of
0,19850705-6398,19921231-9738,partner of
0,19490220-3778,19510528-1828,partner of
1,19990722-5631,19970106-3766,partner of
2,19990722-5631,19940101-3695,partner of
3,19970106-3766,19940101-3695,partner of
0,19530711-2051,19571026-0501,partner of
0,19640829-0164,19650210-9942,partner of
0,19250101-7354,19280410-7580,partner of
0,19371222-3402,19400429-1391,partner of
0,19410709-5214,19420317-0964,partner of
0,20020430-9432,19710602-4541,child of
1,19710602-4541,20020430-9432,parent of
0,19760708-0849,19821024-9105,partner of
0,19940220-7844,19960526-1381,partner of
0,19910406-1393,19960103-6705,partner of
0,19780626-3802,19800715-5708,partner of
0,19440801-6940,19480812-9100,partner of
0,19531231-0027,19560822-0902,partner of
0,19670814-7502,19741231-0606,partner of
1,19980319-1975,19970330-2820,partner of
0,19840423-9694,19911231-2110,partner of
0,19320523-4772,19340113-1456,partner of
0,19980522-0402,19950601-0589,partner of
0,20010724-8294,19991231-7136,partner of
0,20030609-7192,19471225-4603,child of
1,19471225-4603,20030609-7192,parent of
0,19610101-0091,19641106-4261,partner of
0,19770418-0824,19810410-9343,partner of
0,20031231-8297,20061021-7183,partner of
0,19280417-8099,19280417-6119,partner of
0,19860927-9330,19911229-4595,partner of
0,20030220-8734,19680911-6570,child of
1,19680911-6570,20030220-8734,parent of
0,19670102-1270,19670102-0072,partner of
0,19660514-2302,19681016-0356,partner of
0,19411103-2559,19440317-7142,partner of
0,19890729-6137,19930112-1989,partner of
0,19630817-4533,19700405-4067,partner of
0,19620331-6849,19670402-1036,partner of
0,19330513-6018,19350208-2373,partner of
0,19590725-8246,19620804-0402,partner of
0,19640417-4333,19641221-9310,partner of
0,19731027-1045,19801231-5701,partner of
0,19840616-5420,19901025-5201,partner of
0,19791101-4982,19840228-7347,partner of
0,20031231-4201,20060108-6573,partner of
0,20021016-8328,19450103-0550,child of
1,19450103-0550,20021016-8328,parent of
2,20021016-8328,19490826-5918,child of
3,19490826-5918,20021016-8328,parent of
0,19450103-0550,19490826-5918,partner of
1,20021016-8328,19991231-7923,partner of
0,19990831-0339,19970212-7628,partner of
1,19990831-0339,19940305-5488,partner of
2,19970212-7628,19940305-5488,partner of
0,19801227-1126,19940918-6162,partner of
0,19730919-8887,19730919-3534,partner of
0,19900623-1064,19940722-0043,partner of
0,19920218-0501,19950416-1722,partner of
0,19351017-4886,19390629-0117,partner of
0,19791205-1334,19820104-8166,partner of
0,20031231-0700,20060306-3465,partner of
0,19720610-3089,19780708-9973,partner of
0,19720403-1167,19780415-8191,partner of
0,19750706-0037,19811108-7715,partner of
0,19250101-7503,19281030-4338,partner of
0,19971230-8690,20030412-1275,partner of
0,19571215-0913,19631012-6848,partner of
0,20031231-9394,20050206-1183,partner of
0,20031231-7482,20040318-1756,partner of
0,19250101-9492,19270118-2273,partner of
0,19770531-6058,19841231-7741,partner of
0,19750316-9007,19780107-4715,partner of
1,19990118-2277,19960412-8604,partner of
0,19620814-1967,19980123-8804,partner of
0,19651209-8629,19690313-7330,partner of
0,19771017-7501,19790329-2840,partner of
0,19800603-7647,19800603-4078,partner of
0,19980212-5101,20011015-4619,partner of
0,19880913-9402,19910411-7677,partner of
0,19560224-8721,19590518-1932,partner of
1,19980309-0658,19960902-0897,partner of
0,19370307-2486,19441231-5179,partner of
0,19250101-0292,19280904-2352,partner of
0,19741218-2601,19741218-1072,partner of
0,20001228-5429,20060310-0535,partner of
0,19250101-0249,19280922-2330,partner of
0,19910328-4348,19950923-6610,partner of
0,19890902-9069,19921204-4420,partner of
0,19830717-2766,19861103-3818,partner of
0,19960316-9939,20010831-1287,partner of
0,20031231-2654,20060829-4692,partner of
0,19880423-2683,19880423-6720,partner of
0,19910224-3653,19980118-4974,partner of
0,19900910-2461,19961111-0685,partner of
0,19590825-1569,19661222-8355,partner of
0,19681211-5419,19681211-1137,partner of
0,19781007-1445,19820820-3442,partner of
0,19750527-3168,19811011-4201,partner of
0,19400103-4260,19420922-5029,partner of
0,19850904-6840,19890813-4253,partner of
0,19680522-9570,19720918-1941,partner of
0,19980511-1179,20010227-3996,partner of
0,19250101-3385,19280716-6186,partner of
0,19250101-4641,19271001-9613,partner of
0,19410124-2702,19470117-1088,partner of
