,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,barn0_3,barn4_6,barn7_10,barn11_15,barn16_17,barn18plus,barn18_19,barn20plus,PersonNr,famID,FodesleAr,Alder
6616,39123,6,999q,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,0,0,0,0,0,0,19490213-7075,19210218-2211,1949,-27
6617,18984,547,527x,"Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  ",0,0,0,0,0,0,0,0,19230906-2298,19230906-2298,1923,26
6618,57615,6,622,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19510921-3628,19300430-8368,1951,-27
6619,42682,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,1,0,0,1,0,0,0,19300430-8368,19300430-8368,1930,21
6620,47472,557,145x,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,0,2,0,0,0,2,0,19890121-5191,19300430-8368,1989,-58
6621,21077,547,145o,"Ämneslärarutbildning, allmänna ämnen                                                                ",0,0,0,0,0,0,0,0,19840108-6654,19300430-8368,1984,5
6622,56129,300,104p,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",1,0,0,0,1,0,0,0,19400917-4280,19400917-4280,1940,44
6623,90831,330,525v,Gymnasieutbildning inom fordonsteknik            ,0,0,0,0,0,0,0,0,19671015-1436,19400917-4280,1967,-26
6624,14777,412,103c,"Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              ",0,0,0,0,0,0,0,1,19020808-3609,19020808-3609,1902,65
6625,39498,300,761l,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,1,1,19480725-9909,19020808-3609,1948,-45
6626,88181,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,0,0,0,0,0,0,0,0,19920205-3146,19810219-3015,1992,-43
6627,51058,54,727a,Apotekarutbildning                                                                                  ,0,0,1,1,1,0,0,0,19810219-3015,19810219-3015,1981,11
6628,22979,536,529x,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,0,0,0,0,19550508-7483,19120520-6764,1955,26
6629,78118,522,107d,"Minst 30 högskolepoäng inom hälso- o sjukvård och social omsorg, ej examen                        ",0,1,0,0,0,0,1,0,19120520-6764,19120520-6764,1912,43
6630,95445,6,213h,"Medieproduktion, eftergymnasial utbildning                                                          ",1,0,1,0,0,0,0,0,19110702-2976,19110702-2976,1911,1
6631,56029,666,322w,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,1,2,0,0,0,0,0,1,19921011-2459,19110702-2976,1992,-80
6632,87250,326,105e,"Tekniskt gymnasium, 1-3 år                                                                          ",0,0,0,0,0,0,0,0,19080824-2463,19080824-2463,1908,84
6633,59437,4,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,20010617-1769,19450702-1967,2001,-92
6634,84954,547,149a,Speciallärar- och specialpedagogutbildning                                                                              ,0,0,0,1,0,0,0,0,19450702-1967,19450702-1967,1945,56
6635,21336,330,525u,Gymnasieutbildning inom fordonsteknik            ,0,0,0,0,0,0,0,0,19300621-6655,19300621-6655,1930,15
6636,59629,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,2,19500906-8431,19080405-7333,1950,-19
6637,71606,5,726a,Fysioterapeututbildning                                                       ,0,0,0,0,0,0,0,0,19080405-7333,19080405-7333,1908,42
6638,57874,513,321c,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19080506-2897,19080405-7333,1908,0
6639,14063,532,101n,"Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              ",2,1,2,1,2,0,0,1,19880916-5088,19880916-5088,1988,-79
6640,41382,688,380y,Juridisk högskoleutbildning (minst 3 år)                                                            ,1,0,1,0,0,0,0,1,19600228-6972,19280506-3128,1960,28
6641,78755,633,311x,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,1,1,0,1,0,0,0,0,19280506-3128,19280506-3128,1928,32
6642,70793,300,623c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,1,0,0,0,0,1,1,19700202-2945,19280506-3128,1970,-41
6643,84917,537,143b,Fritidspedagogutbildning                                                                            ,0,0,0,0,0,0,0,0,19000820-9431,19000820-9431,1900,70
6644,93457,300,213o,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19470715-7399,19000820-9431,1947,-46
6645,94753,6,999e,"Eftergymnasial utbildning, okänd inriktning                                                                   ",0,0,0,0,1,0,0,0,19850117-3020,19000820-9431,1985,-37
6646,40658,556,322j,Biblioteks- och informationsvetenskaplig högskoleutbildning (minst 3 år)                            ,0,2,1,0,0,0,0,0,19060511-1729,19060511-1729,1906,79
6647,35551,55,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19290305-1250,19010517-6306,1929,-22
6648,63369,557,212c,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19010517-6306,19010517-6306,1901,28
6649,86390,6,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19590213-3264,19010517-6306,1959,-57
6650,63858,547,524a,"Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              ",1,0,0,0,0,0,1,0,19870920-6340,19010517-6306,1987,-27
6651,50327,551,481b,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,1,19240206-3949,19240206-3949,1924,63
6652,84361,6,721f,Läkarutbildning                                                                                     ,1,1,0,0,2,0,2,1,19331205-1150,19240206-3949,1933,-9
6653,67031,336,340a,Ekonomisk gymnasieutbildning,1,0,0,0,0,0,1,0,19830401-7312,19240206-3949,1983,-49
6654,89930,532,105g,"Minst 30 högskolepoäng inom teknik och tillverkning, ej examen                                                 ",0,1,0,0,0,0,1,0,19010721-7101,19010721-7101,1901,82
6655,39024,329,542d,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,1,0,2,0,0,1,19321125-5852,19010721-7101,1932,-31
6656,39499,500,762d,Socionomutbildning                                                                                  ,1,0,1,0,0,0,0,0,19510226-5580,19010721-7101,1951,-18
6657,22427,300,811u,Hotell- och restaurangutbildning på gymnasial nivå                                                  ,0,0,0,0,0,0,0,0,19200506-8171,19010721-7101,1920,31
6658,61047,6,721w,Läkarutbildning                                                                                     ,0,0,0,3,0,0,1,1,19031223-2969,19031223-2969,1903,16
6659,39915,6,863j,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,1,0,0,1,0,19550907-8667,19031223-2969,1955,-51
6660,81294,413,527x,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,1,1,0,0,0,1,0,19331130-8151,19031223-2969,1933,21
6661,64475,613,321w,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,1,19240627-3610,19000823-3071,1924,9
6662,29744,559,345b,"Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       ",0,0,0,0,0,0,0,0,19811005-9664,19000823-3071,1981,-56
6663,79150,527,589z,"Ingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik (eftergymnasial)                                  ",0,0,1,0,0,0,0,2,19161125-6911,19000823-3071,1916,64
6664,83277,54,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19000823-3071,19000823-3071,1900,16
6665,19216,300,104e,"Yrkesinriktad gymnasieutbildning inom naturvetenskap, matematik och IKT                               ",0,0,0,0,1,0,0,2,19150711-9292,19150711-9292,1915,-14
6666,14432,547,522x,"Civilingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik                                        ",0,0,0,0,0,0,0,0,19480414-8833,19150711-9292,1948,-32
6667,12967,6,621,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19700127-4566,19320722-1288,1970,-21
6668,40896,557,229,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19320722-1288,19320722-1288,1932,38
6669,40809,413,321z,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19500129-1446,19320722-1288,1950,-17
6670,82592,500,861a,Polisutbildning                                                                                     ,0,0,0,0,0,0,0,1,19670929-9764,19150313-5705,1967,-16
6671,60467,557,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,1,0,0,1,2,0,1,1,19150313-5705,19150313-5705,1915,52
6672,37543,556,221u,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,0,0,1,0,2,0,19580927-9549,19150313-5705,1958,-42
6673,70094,557,222,Humanistisk högskoleutbildning (minst 3 år)                                                         ,0,0,0,0,0,0,0,0,19231209-8957,19231209-8957,1923,34
6674,78452,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,0,0,19990904-6885,19231209-8957,1999,-75
6675,11065,677,314,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,2,0,1,0,0,0,0,0,19720904-2521,19231209-8957,1972,27
6676,69865,417,146a,Yrkeslärarutbildning                                                                                ,0,1,1,1,0,0,0,1,19261218-7304,19261218-7304,1926,45
6677,48992,5,762c,Social service- och omsorgsutbildning                                                                            ,1,0,0,0,0,0,0,0,19280813-4179,19280813-4179,1928,-1
6678,11945,6,481b,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,1,1,1,1,2,0,0,1,19510321-2922,19280813-4179,1951,-22
6679,26377,6,481b,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19200924-7715,19021107-5839,1920,31
6680,64815,6,213h,"Medieproduktion, eftergymnasial utbildning                                                          ",0,0,0,0,1,0,0,0,19021107-5839,19021107-5839,1902,17
6681,95319,538,211b,Humanistisk högskoleutbildning (minst 3 år)                                                         ,2,0,1,0,1,0,0,0,19410828-6429,19231219-4315,1941,-38
6682,42144,323,521j,Gymnasieutbildning inom verkstadsteknik,1,0,1,0,0,0,1,1,19231219-4315,19231219-4315,1923,17
6683,28334,4,724d,Tandhygienistutbildning                                                                             ,0,0,0,0,0,0,0,0,19710930-1760,19010509-8429,1971,-47
6684,80757,323,521c,Gymnasieutbildning inom verkstadsteknik,0,0,0,0,1,0,0,0,19791012-6025,19010509-8429,1979,-7
6685,86793,4,840c,Transportutbildning på eftergymnasial nivå                                                          ,0,2,1,1,0,0,2,0,19840918-1470,19010509-8429,1984,-4
6686,98208,500,762d,Socionomutbildning                                                                                  ,0,1,0,0,1,0,1,0,19010509-8429,19010509-8429,1901,83
6687,42417,300,761e,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,2,2,2,1,0,0,0,19170907-2063,19170907-2063,1917,-15
6688,70841,54,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19890523-1219,19170907-2063,1989,-71
6689,19248,537,526b,"Ingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi  (eftergymnasial)                         ",0,0,0,0,0,0,0,0,19720213-2558,19170907-2063,1972,17
6690,54423,327,543e,Gymnasieutbildning inom processteknik       ,0,1,1,0,0,0,0,0,19990725-6561,19590423-2231,1999,-26
6691,22842,500,762d,Socionomutbildning                                                                                  ,0,0,0,0,0,0,0,0,19590423-2231,19590423-2231,1959,40
6692,16513,613,321n,Journalist- och medieutbildning (eftergymnasial)                                                    ,1,0,0,1,0,0,1,0,19820818-9312,19490927-1216,1982,-22
6693,88919,300,761q,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,1,0,1,0,1,1,19830615-1273,19490927-1216,1983,0
6694,46889,557,640a,Veterinärutbildning                                                                                 ,0,0,0,0,1,0,0,0,19490927-1216,19490927-1216,1949,34
