<<<<<<< Updated upstream
,Sun2000niva_old,SUN2000Niva,SUN2000Inr,SUN2000Grp,Barn0_3,Barn4_6,Barn7_10,Barn11_15,Barn16_17,Barn18plus,Barn18_19,Barn20plus,PersonNr,FamId,FodesleAr,Alder
8430,79651,4,725d,Biomedicinsk analytikerutbildning                                         ,1,0,0,0,0,0,1,0,19150927-6420,19150927-6420,1915,-8
8431,88306,4,725d,Biomedicinsk analytikerutbildning                                         ,2,2,0,0,0,0,1,0,19570704-1350,19570704-1350,1957,-41
8432,12855,553,311d,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,0,0,19900325-9785,19570704-1350,1990,-32
8433,70821,536,529b,Övrig ingenjörsutbildning (eftergymnasial),0,0,0,0,0,0,0,0,19920912-3674,19570704-1350,1992,-1
8434,60521,688,380q,Juridisk högskoleutbildning (minst 3 år)                                                            ,0,0,0,0,0,0,0,0,19930111-3571,19930111-3571,1993,0
8435,98128,55,529x,Övrig civilingenjörsutbildning                                                  ,0,0,0,0,0,0,0,0,19491007-9047,19491007-9047,1949,44
8436,76343,331,523e,Gymnasieutbildning inom elektro- och datateknik                   ,0,1,0,1,0,0,2,0,19710526-2907,19710526-2907,1971,-21
"8437,16493,412,108d,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",0,1,0,1,0,0,0,1,19540127-8447,19271211-5138,1954,17"
"8438,53670,6,527a,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,0,0,0,0,0,0,19540226-7552,19271211-5138,1954,0"
8439,10140,3,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,0,0,0,0,0,0,0,19271211-5138,19271211-5138,1927,26
8440,92779,531,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19430513-6288,19430513-6288,1943,-15
8441,98962,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19690408-8125,19430513-6288,1969,-25
"8442,91482,6,525a,""Civilingenjörsutbildning inom maskin, fordon, farkost och industriell ekonomi                               "",0,0,0,0,0,0,0,0,19430216-6203,19430216-6203,1943,26"
8443,61081,537,146a,Yrkeslärarutbildning                                                                                ,1,0,1,1,1,0,0,0,19930117-5654,19430216-6203,1993,-49
"8444,11013,6,544x,""Civilingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik                              "",0,1,0,1,0,0,1,0,19610912-4021,19430216-6203,1961,32"
8445,97799,5,840d,Transportutbildning på eftergymnasial nivå                                                          ,0,0,0,0,0,0,0,0,19290723-7596,19180211-5200,1929,32
8446,76302,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,1,0,0,0,19420925-5629,19180211-5200,1942,-12
8447,45484,6,623r,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,0,0,0,0,0,0,0,19341231-1634,19180211-5200,1934,7
8448,83102,300,761r,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,1,0,0,0,0,0,0,19180211-5200,19180211-5200,1918,16
"8449,64448,522,106u,""Minst 30 högskolepoäng inom lant- och skogsbruk samt djursjukvård, ej examen                         "",0,0,0,0,0,0,0,0,19860922-2422,19860922-2422,1986,-67"
8450,46355,100,010a,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,0,0,0,2,0,19030128-6539,19030128-6539,1903,83
8451,90559,5,726b,Arbetsterapeututbildning                                                                            ,0,0,0,0,0,0,0,0,19900101-6165,19080101-5582,1990,-86
8452,27095,557,724b,Tandläkarutbildning                                                                                 ,0,0,0,0,0,0,0,0,19080101-5582,19080101-5582,1908,82
"8453,90835,412,104d,""Minst 30 högskolepoäng inom naturvetenskap, matematik och IKT ej examen                                  "",0,0,0,0,1,0,0,0,19201229-2311,19080101-5582,1920,-12"
"8454,54043,6,999q,""Eftergymnasial utbildning, okänd inriktning                                                                   "",1,0,0,0,0,0,0,0,19910528-2970,19290721-9410,1991,-70"
"8455,26764,4,999m,""Eftergymnasial utbildning, okänd inriktning                                                                   "",0,0,0,0,0,0,0,0,19290721-9410,19290721-9410,1929,62"
8456,68181,300,724h,Tandvårdsutbildning på gymnasial nivå                                                               ,2,0,0,1,0,0,0,2,19540914-3009,19210116-5128,1954,-24
8457,10063,300,388b,Yrkesinriktad utbildning på gymnasial nivå inom handel och administration                           ,1,0,3,0,0,0,1,0,19890411-8277,19210116-5128,1989,-34
"8458,10082,6,527a,""Civilingenjörsutbildning inom samhällsbyggnad, byggnadsteknik och miljöteknik                                  "",0,0,1,1,0,0,0,0,19210116-5128,19210116-5128,1921,68"
8459,14572,300,621c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,1,2,0,1,0,0,0,1,19440831-3077,19440831-3077,1944,-22
8460,39348,53-55,620,Lantbruksvetenskaplig högskoleutbildning (minst 3 år)                                               ,0,0,0,0,0,0,0,0,19170923-6820,19170923-6820,1917,27
"8461,26213,546,520x,""Ingenjörsutbildning inom elektroteknik, teknisk fysik och datateknik (eftergymnasial)                                "",0,0,0,0,0,0,0,0,19741031-4876,19470316-5389,1974,-56"
"8462,96315,547,145a,""Ämneslärarutbildning, allmänna ämnen                                                                "",0,2,0,0,0,0,0,0,19470316-5389,19470316-5389,1947,27"
8463,25507,300,213k,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,0,0,19750409-9289,19750409-9289,1975,-27
8464,85920,553,311m,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,1,0,1,0,0,1,0,19121116-8363,19121116-8363,1912,62
"8465,92818,300,999z,""Gymnasial utbildning, okänd inriktning                                                                 "",0,2,0,2,1,0,0,0,19070923-2304,19001127-3825,1907,5"
"8466,93972,300,010a,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,1,0,1,2,0,1,2,19371209-8700,19001127-3825,1937,-30"
8467,10875,531,44,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19641010-5764,19001127-3825,1964,-26
8468,20346,4,725d,Biomedicinsk analytikerutbildning                                         ,0,0,0,0,0,0,0,0,19001127-3825,19001127-3825,1900,63
"8469,41774,539,345m,""Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       "",0,0,0,0,0,0,0,0,19770201-1995,19770201-1995,1977,-76"
8470,18954,300,761d,Gymnasial utbildning med inriktning mot barn och ungdom                                             ,0,0,0,0,0,0,0,0,19291127-3736,19141117-2387,1929,47
8471,31880,6,623c,Skogsbruksvetenskaplig högskoleutbildning (minst 3 år)                                              ,0,0,0,0,0,0,0,0,19141117-2387,19141117-2387,1914,14
8472,28369,5,863f,Militär utbildning på eftergymnasial nivå                                                       ,0,0,0,0,0,0,0,2,19730201-6422,19141117-2387,1973,-58
8473,67135,5,761c,Fritidsledarutbildning (eftergymnasial)                                                             ,0,0,0,0,0,0,0,0,19720922-8000,19720922-8000,1972,1
"8474,91754,412,101l,""Minst 30 högskolepoäng inom pedagogik och lärarutbildning, ej examen                                              "",0,0,0,0,0,0,2,2,19230610-2109,19230610-2109,1923,49"
8475,82359,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19630606-2053,19190209-5195,1963,-39
8476,67988,500,861a,Polisutbildning                                                                                     ,0,1,1,0,0,0,0,0,19190209-5195,19190209-5195,1919,44
8477,81670,300,213f,Gymnasial utbildning för medieproduktion                                                            ,0,0,0,0,0,0,1,0,19320313-1974,19190209-5195,1932,-12
"8478,43346,412,108p,""Minst 30 högskolepoäng inom tjänster, ej examen                                         "",1,0,0,0,0,0,0,0,19520421-7915,19190209-5195,1952,-19"
8479,99176,4,726b,Arbetsterapeututbildning                                                                            ,0,0,1,1,0,0,1,2,19580515-4115,19280706-2258,1958,-5
8480,25352,5,726b,Arbetsterapeututbildning                                                                            ,0,1,0,0,0,0,0,0,19280706-2258,19280706-2258,1928,30
"8481,21431,326,105r,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,0,0,0,0,0,0,19871010-2737,19280706-2258,1987,-58"
8482,72186,547,144o,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19590926-1314,19280706-2258,1959,28
8483,62013,329,542z,Gymnasieutbildning inom textil- och konfektionsteknik            ,0,0,1,2,0,0,1,0,19610416-4957,19610416-4957,1961,-1
"8484,34434,300,010a,""Samhällsvetenskaplig, social och humanistisk gymnasieutbildning                                     "",0,0,0,0,0,0,0,0,19750417-6373,19610416-4957,1975,-13"
8485,96716,533,311v,Högskoleutbildning i psykologi och psykoterapi (minst 3 år)                                         ,0,0,0,0,0,0,1,0,19150324-3204,19150324-3204,1915,60
8486,46701,547,529a,Övrig civilingenjörsutbildning                                                  ,1,0,0,0,0,0,0,0,19231031-3436,19231031-3436,1923,-7
"8487,33115,5,213r,""Medieproduktion, eftergymnasial utbildning                                                          "",1,0,0,1,0,0,0,1,19710405-8957,19710405-8957,1971,-47"
8488,95989,413,010c,Naturvetenskaplig gymnasieutbildning                                                                ,0,1,0,0,0,0,1,0,19390102-6498,19230427-2271,1939,32
"8489,51095,539,345f,""Högskoleutbildning inom organisation, administration och förvaltning (minst 3 år)                       "",0,0,1,1,1,0,1,0,19490108-6456,19230427-2271,1949,-9"
8490,20706,324,543c,Gymnasieutbildning inom träteknik,0,0,0,0,0,0,0,0,19230427-2271,19230427-2271,1923,26
"8491,21196,557,145e,""Ämneslärarutbildning, allmänna ämnen                                                                "",1,0,1,0,0,0,2,1,19050902-4015,19050902-4015,1905,18"
8492,54430,547,581d,Arkitekt- och landskapsarkitektutbildning                                                           ,0,0,0,0,0,0,0,0,19100123-9339,19100123-9339,1910,-4
8493,90414,557,149d,Speciallärar- och specialpedagogutbildning                                                                              ,1,0,0,1,1,0,0,0,19220430-2750,19220430-2750,1922,-11
8494,65591,6,481a,Programmerar- och systemerarutbildning (eftergymnasial)                                             ,0,0,0,0,0,0,0,0,19241215-9947,19220430-2750,1924,-2
8495,91912,5,863u,Militär utbildning på eftergymnasial nivå                                                       ,1,2,0,1,0,0,0,0,19571208-4357,19220430-2750,1957,-33
8496,76107,100,010x,Folkskoleutbildning och motsvarande                                                                 ,0,0,0,1,0,0,0,0,19420617-9956,19220430-2750,1942,15
8497,27588,613,321x,Journalist- och medieutbildning (eftergymnasial)                                                    ,0,0,0,0,0,0,0,0,19440803-7325,19340411-9986,1944,-1
8498,73386,100,010a,Folkskoleutbildning och motsvarande                                                                 ,2,0,0,0,2,0,1,0,19340824-7216,19340411-9986,1934,10
8499,25097,6,46,Naturvetenskaplig högskoleutbildning (minst 3 år)                                                   ,0,0,0,0,0,0,0,0,19340411-9986,19340411-9986,1934,0
"8500,62398,557,145z,""Ämneslärarutbildning, allmänna ämnen                                                                "",0,0,0,0,0,0,0,0,19790223-6862,19340411-9986,1979,-44"
8501,18597,677,340,Ekonomutbildning (högskoleutbildning minst 3 år)                                                    ,1,1,2,1,1,0,0,3,19840328-9041,19531028-3902,1984,-4
8502,41425,325,582f,Gymnasieutbildning inom energi och VVS       ,0,2,0,2,1,0,2,2,19570130-1946,19531028-3902,1957,27
"8503,53192,532,103g,""Minst 30 högskolepoäng inom samhällsvetenskap, ekonomi och juridik, ej examen                              "",0,0,0,0,0,0,0,0,19531028-3902,19531028-3902,1953,4"
8504,29649,537,144j,Lärarutbildning för grundskolans tidiga åldrar                                                       ,0,0,0,0,0,0,0,0,19430202-8974,19121030-9750,1943,10
"8505,83869,527,543c,""Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                "",0,0,0,0,0,0,0,0,19961110-8208,19121030-9750,1996,-53"
8506,95461,633,221g,Teologisk eftergymnasial utbildning (minst 3 år)                                                           ,0,0,1,1,0,0,0,0,19121030-9750,19121030-9750,1912,84
8507,13817,300,622c,Gymnasial utbildning inom lant- och skogsbruk samt djursjukvård                                     ,0,0,0,0,0,0,0,0,19691120-2380,19121030-9750,1969,-57
"8508,47202,537,541b,""Ingenjörsutbildning inom kemi- och bioteknik, material- och geoteknik (eftergymnasial)                "",0,0,0,0,0,0,0,0,19661125-9344,19140213-2373,1966,2"
8509,79669,55,727a,Apotekarutbildning                                                                                  ,0,0,0,0,0,0,0,0,19140213-2373,19140213-2373,1914,52
"8510,57078,326,105w,""Tekniskt gymnasium, 1-3 år                                                                          "",0,0,1,0,0,0,1,1,19730731-8739,19140213-2373,1973,-58"
